E/N (Td)        Mean energy (eV)
1.544370e+03 5.542278e+23
1.763703e+03 5.310397e+23
2.014185e+03 5.090469e+23
2.300241e+03 4.881866e+23
2.626923e+03 4.685239e+23
3.000000e+03 4.499906e+23


E/N (Td)        Diffusion coefficient *N (1/m/s)
1.000000e-08 8.953117e+23
1.142021e-08 8.953117e+23
1.304211e-08 8.953117e+23
1.489436e-08 8.953117e+23
1.700967e-08 8.953117e+23
1.942540e-08 8.953117e+23
2.218420e-08 8.953117e+23
2.533482e-08 8.953117e+23
2.893289e-08 8.953117e+23
3.304196e-08 8.953117e+23
3.773460e-08 8.953117e+23
4.309370e-08 8.953117e+23
4.921389e-08 8.953117e+23
5.620328e-08 8.953117e+23
6.418531e-08 8.953117e+23
7.330096e-08 8.953117e+23
8.371121e-08 8.953117e+23
9.559993e-08 8.953117e+23
1.091771e-07 8.953117e+23
1.246825e-07 8.953117e+23
1.423900e-07 8.953117e+23
1.626123e-07 8.953117e+23
1.857067e-07 8.953117e+23
2.120808e-07 8.953117e+23
2.422007e-07 8.953117e+23
2.765982e-07 8.953117e+23
3.158809e-07 8.953117e+23
3.607425e-07 8.953117e+23
4.119754e-07 8.953117e+23
4.704845e-07 8.953117e+23
5.373030e-07 8.953117e+23
6.136112e-07 8.953117e+23
7.007567e-07 8.953117e+23
8.002786e-07 8.953117e+23
9.139347e-07 8.953118e+23
1.043732e-06 8.953118e+23
1.191964e-06 8.953118e+23
1.361248e-06 8.953119e+23
1.554573e-06 8.953119e+23
1.775354e-06 8.953120e+23
2.027492e-06 8.953121e+23
2.315437e-06 8.953122e+23
2.644277e-06 8.953123e+23
3.019819e-06 8.953125e+23
3.448696e-06 8.953128e+23
3.938483e-06 8.953131e+23
4.497829e-06 8.953136e+23
5.136613e-06 8.953142e+23
5.866119e-06 8.953149e+23
6.699229e-06 8.953159e+23
7.650658e-06 8.953172e+23
8.737210e-06 8.953189e+23
9.978075e-06 8.953210e+23
1.139517e-05 8.953239e+23
1.301352e-05 8.953276e+23
